f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/n_estimators,config/max_depth,config/learning_rate,config/subsample,config/colsample_bytree,config/gamma,config/reg_alpha,config/reg_lambda,logdir
0.9739412997040702,1731916772,,False,1,38b12_00028,2024-11-18_15-59-32,304.76727390289307,304.76727390289307,29744,Behs-MacBook-Air-2.local,127.0.0.1,304.76727390289307,1,16,11,0.11518999322060224,0.6647075626584249,0.9094632174688643,0.0005184946111228372,4.2622841152369e-07,0.00023141985120045212,38b12_00028
0.9699003551981166,1731916900,,True,1,38b12_00029,2024-11-18_16-01-40,374.73062086105347,374.73062086105347,29761,Behs-MacBook-Air-2.local,127.0.0.1,374.73062086105347,1,38,5,0.07159609167220632,0.9905574559789844,0.8714441514469791,0.0009263013399484774,0.003380033461915355,0.0059956817720785045,38b12_00029
0.9554362186835033,1731916755,,True,1,38b12_00030,2024-11-18_15-59-15,120.89444398880005,120.89444398880005,29785,Behs-MacBook-Air-2.local,127.0.0.1,120.89444398880005,1,15,4,0.06609769358419479,0.8636325744365033,0.8077255166547205,3.329343227618805e-08,5.8029024837178074e-08,1.0357188273396818e-08,38b12_00030
0.9769278312610012,1731917071,,False,1,38b12_00031,2024-11-18_16-04-31,411.4683699607849,411.4683699607849,29789,Behs-MacBook-Air-2.local,127.0.0.1,411.4683699607849,1,22,13,0.04980875050460465,0.7248757073523489,0.6010869974630629,2.1174328241845777e-08,0.015052241900191804,0.0002018134564290993,38b12_00031
0.9737655527796413,1731917188,,True,1,38b12_00032,2024-11-18_16-06-28,428.61594104766846,428.61594104766846,29861,Behs-MacBook-Air-2.local,127.0.0.1,428.61594104766846,1,24,9,0.037814817296760395,0.9158439322463087,0.8205553307158473,0.05931903062120801,8.374460267954564e-08,0.0008370260154509428,38b12_00032
0.9741168751346226,1731917324,,False,1,38b12_00033,2024-11-18_16-08-44,556.4834280014038,556.4834280014038,29864,Behs-MacBook-Air-2.local,127.0.0.1,556.4834280014038,1,32,9,0.0033848947361928496,0.9034529307874468,0.6521765964119471,1.6380682044786617e-07,4.3870231348217256e-08,0.008444376973473949,38b12_00033
0.9691981563722323,1731917066,,True,1,38b12_00034,2024-11-18_16-04-26,287.03789377212524,287.03789377212524,29873,Behs-MacBook-Air-2.local,127.0.0.1,287.03789377212524,1,14,9,0.001900240523850094,0.9792098568482789,0.7895110928755996,0.0001301561947420622,9.889951935390509e-08,0.0013765584939154582,38b12_00034
0.9748779992564025,1731917225,,False,1,38b12_00035,2024-11-18_16-07-05,445.4569411277771,445.4569411277771,29874,Behs-MacBook-Air-2.local,127.0.0.1,445.4569411277771,1,23,10,0.00485964026617633,0.9782689528569253,0.6395279571096498,5.924353779960725e-06,0.008738281819712092,2.2891855244797652e-05,38b12_00035
0.972301681051573,1731917052,,True,1,38b12_00036,2024-11-18_16-04-12,265.7111847400665,265.7111847400665,29892,Behs-MacBook-Air-2.local,127.0.0.1,265.7111847400665,1,13,11,0.04869033825228859,0.7954319295168764,0.9097209003048031,2.6063064188064276e-07,1.7924985098774213e-06,0.09624509637381051,38b12_00036
0.9703693909497879,1731917091,,True,1,38b12_00037,2024-11-18_16-04-51,231.99049997329712,231.99049997329712,29920,Behs-MacBook-Air-2.local,127.0.0.1,231.99049997329712,1,10,14,0.08783581507952509,0.6197033348167355,0.9502190661286223,0.00013164469191614652,0.004789330204119703,1.8663688805081666e-06,38b12_00037
0.9665629471702823,1731917565,,True,1,38b12_00038,2024-11-18_16-12-45,651.4414551258087,651.4414551258087,29934,Behs-MacBook-Air-2.local,127.0.0.1,651.4414551258087,1,29,13,0.00545127019420525,0.9628433146988172,0.9814236625989311,5.606150904672275e-07,3.7825118404563315e-07,0.01149312656638338,38b12_00038
0.9656846584322167,1731917353,,True,1,38b12_00039,2024-11-18_16-09-13,284.0366520881653,284.0366520881653,30020,Behs-MacBook-Air-2.local,127.0.0.1,284.0366520881653,1,30,5,0.03432389375447229,0.8983673072287933,0.8556928465158,0.11145179970655954,1.8117295830998935e-07,3.078423370821089e-05,38b12_00039
0.9762833572738785,1731917485,,False,1,38b12_00040,2024-11-18_16-11-25,403.9148280620575,403.9148280620575,30024,Behs-MacBook-Air-2.local,127.0.0.1,403.9148280620575,1,29,10,0.08804573657203703,0.9073532330122924,0.7333288681065594,0.31539620081156994,1.0792759090877698e-05,0.001848762338985434,38b12_00040
0.9741754917415408,1731917626,,False,1,38b12_00041,2024-11-18_16-13-46,538.9611768722534,538.9611768722534,30030,Behs-MacBook-Air-2.local,127.0.0.1,538.9611768722534,1,32,13,0.004758096322447519,0.7745198588670155,0.7423552367146032,1.7188984106083977e-07,0.03354304414740008,2.0340580586216895e-05,38b12_00041
0.969666986331252,1731917740,,True,1,38b12_00042,2024-11-18_16-15-40,634.4548470973969,634.4548470973969,30043,Behs-MacBook-Air-2.local,127.0.0.1,634.4548470973969,1,35,13,0.0022376659414546176,0.642343649639724,0.956600177678269,2.0002470778365743e-07,6.608778929068692e-08,2.2321189839926515e-08,38b12_00042
0.9735901831417403,1731917545,,True,1,38b12_00043,2024-11-18_16-12-25,340.7416617870331,340.7416617870331,30079,Behs-MacBook-Air-2.local,127.0.0.1,340.7416617870331,1,21,14,0.16415289360850055,0.9272149962466898,0.9690275989724809,5.343782258574669e-06,0.4318589047566583,0.02764936673958458,38b12_00043
0.9738243408804358,1731917614,,True,1,38b12_00044,2024-11-18_16-13-34,375.14814281463623,375.14814281463623,30086,Behs-MacBook-Air-2.local,127.0.0.1,375.14814281463623,1,22,11,0.017702416248409267,0.8407874507526433,0.784799570694932,0.017551907174254616,0.0034704307005899134,0.003687681976410074,38b12_00044
0.9382780505673702,1731917462,,True,1,38b12_00045,2024-11-18_16-11-02,124.61952924728394,124.61952924728394,30143,Behs-MacBook-Air-2.local,127.0.0.1,124.61952924728394,1,17,4,0.007329475604810581,0.627617931945003,0.9624531313949761,2.1139008844899675e-07,7.782285649669454e-08,0.7578776891159017,38b12_00045
0.9500488414559692,1731917485,,True,1,38b12_00046,2024-11-18_16-11-25,120.57810974121094,120.57810974121094,30149,Behs-MacBook-Air-2.local,127.0.0.1,120.57810974121094,1,12,5,0.0014832760773205401,0.7405347123929692,0.9695422043621471,3.552158479305813e-05,6.626409799288937e-07,6.901182037479395e-06,38b12_00046
0.9672660034655485,1731917634,,True,1,38b12_00047,2024-11-18_16-13-54,157.73055791854858,157.73055791854858,30171,Behs-MacBook-Air-2.local,127.0.0.1,157.73055791854858,1,10,10,0.003574702199189096,0.881467957417585,0.9049525974652997,0.0005940710896884955,1.0378056167989336e-08,1.8151251460388597e-05,38b12_00047
0.9749954039641151,1731917758,,False,1,38b12_00048,2024-11-18_16-15-58,260.10157918930054,260.10157918930054,30175,Behs-MacBook-Air-2.local,127.0.0.1,260.10157918930054,1,37,11,0.07743148807027894,0.7420549200544598,0.8999013190460016,2.335146525850379e-07,0.005344647514524659,0.12400234913359398,38b12_00048
0.9197728323517025,1731917558,,True,1,38b12_00049,2024-11-18_16-12-38,59.90779423713684,59.90779423713684,30176,Behs-MacBook-Air-2.local,127.0.0.1,59.90779423713684,1,11,3,0.007118794653720648,0.8383863583504119,0.6499216572603164,3.3969864493156393e-07,0.049972036524985566,7.664688919096295e-05,38b12_00049
